URL,Date,Title,Author,Content
https://news.cnyes.com/news/id/4486550?exp=a,2020/06/05 16:35,控制晶片出貨續強 群聯5月營收月增9%,鉅亨網記者林薏茹 台北,"快閃記憶體控制晶片商群聯 (8299-TW) 今 (5) 日公告 5 月營收 39.05 億元，在 PCIe SSD 控制晶片出貨續強下，營收月增 9%，年增 16.39%；前 5 月累計營收 203.51 億元，年增 28.95%。
群聯董事長潘健成日前表示，第 2 季資料中心、筆電需求都在成長，但整體消費性電子需求疲弱，疫情使相關需求遞延，市場 ASP 快速下跌，且有同業開始降價競爭，拖累群聯產品價格，衝擊第 2 季營收與毛利率，但估仍可優於去年同期，第 2 季還是會維持基本獲利。
與去年同期相較，群聯 5 月 SSD 及 eMMC 控制晶片總出貨量成長近 15%，SSD 整體控制晶片總出貨量成長近 6%， 其中，PCIe SSD 控制晶片總出貨量仍維持 270% 高成長，顯示高清解析畫質及高速資料傳輸，所帶動的高階儲存需求不斷上升。
群聯長期耕耘嵌入式工控應用市場，近期如醫療用 USB 隨身碟等 NAND 儲存產品，已成功導入醫療機構，應用在病患就診資料備份上，以取代傳統光碟片。
"
https://news.cnyes.com/news/id/4486549?exp=a,2020/06/05 16:30,榮成擴產能+借新還舊 聯貸40億元超額認購80%,鉅亨網記者陳蕙綾 台北,"榮成 (1909-TW) 去 (2019) 年響應台商回台，為擴充二林線產能，並借新還舊，向第一銀行等 11 家金融機構申請聯貸，今 (5) 日完成新臺幣 40 億元聯貸簽約，聯貸資金將用於償還既有借款並充實營運週轉，聯貸案超額認購高達 80%。
榮成指出，該聯貸案由第一銀行統籌主辦並擔任管理銀行，合作金庫、華南銀行、兆豐銀行、臺灣銀行、安泰銀行、元大銀行共同主辦，農業金庫、土地銀行、華泰銀行、板信銀行參貸，聯貸案超額認購高達 80%。
榮成目前於大中華區建有 4 座低碳造紙廠、11 座綠色包裝廠、32 座廢紙回收環保站，集團總產能 360 萬噸，位居亞洲第 5 大。而面對近年美中貿易戰及中國限制廢紙進口政策衝擊，榮成於去年響應經濟部「歡迎台商回台投資行動方案」政策，規劃 3 年內在台投資的資本支出總投資金額超過新臺幣 60 億元，於二林廠建置年產能 20 萬噸的新紙機、並汰舊升級既有紙機，預計年底前將年產能自 65 萬噸提升至 85 萬噸。
今天取得聯貸 40 億元後，將有助充實營運資金，榮成展望未來，隨中國禁廢令及限塑令政策逐步落實，可望消除同業不公平競爭的成本差異，並擴大包裝紙商機，將有助榮成營運獲利。
第一銀行為協助台商產能移轉，延續去年相挺政府投資台灣三大方案 -「歡迎台商回台投資專案貸款」、「根留台灣企業加速投資貸款」及「中小企業加速投資貸款」，2020 年持續加強辦理，融資範圍包括興建廠房、購置機器設備與營運週轉金等。
"
https://news.cnyes.com/news/id/4486544?exp=a,2020/06/05 16:08,〈台塑四寶業績發表〉四寶5月營收月增1.5% 中止連三降 台塑化逆勢成長16%,鉅亨網記者林薏茹 台北,"台塑四寶今 (6) 日公告 5 月合併營收共 765.71 億元，中止連 3 個月下滑，月增 1.5%，年減 40.4%，已連 4 個月營收未站穩千億元，由於營運持續受肺炎影響，終端需求減少，台塑、南亞與台化營仍較上月下滑，而台塑化受惠國際油價反彈，是四寶中唯一較上月成長者，營收月增 15.9%。
台塑 (1301-TW)
台塑 5 月營收 134.55 億元，月減 8.8%，年減 29.2%；前 5 個月累計營收 702.27 億元，年減 23%。
台塑 5 月價量均下滑，受到 PVC 與 EVA 等主要產品價格走跌影響，銷售價差減少 7.5 億元；銷售量方面，由於疫情尚未完全獲控制，PP 下游加工客戶出口訂單減少，加上中國提高口罩品質出口管制標準，PP 纖維料炒作降溫，市場需求回歸基本面，銷售量差減少 5.5 億元。
南亞 (1303-TW)
南亞 5 月營收 194.19 億元，月減 4.9%，年減 21.7%；前 5 個月累計營收 1053.87 億元，年減 12.7%。
由於肺炎疫情持續影響全球經濟，終端需求趨緩，影響各項產品銷售量與價格，南亞 5 月銷售量差減少 8.4 億元，銷售價差減少 1.5 億元。其中，電子產品受消費性電子產品需求減少影響，營收減少 8.5 億元；化工產品營收減少 1.4 億元；EG 產品受惠價差增加，營收成長 0.3 億元；塑膠產品營收減少 0.3 億元；聚酯產品營收則減少 0.1 億元。
台化 (1326-TW)
台化 5 月營收 180.11 億元，月減 0.7%，年減 31.7%；前 5 個月累計營收 1853.7 億元，年減 30.1%。
台化 5 月銷售量差減少 10.1 億元，雖然寧波廠在中國積極推動經濟恢復，加上防疫需求提升下，營收成長，但麥寮廠區 3 座廠定檢，加上福懋受疫情影響，下游需求低迷，使整體銷售量仍較上月減少 10.1 億元；不過，在解封與減產下，油價上漲帶動石化行情，產品價格走揚，銷售價差增加 8.9 億元。
台塑化 (6505-TW)
台塑化 5 月營收 256.86 億元，月增 15.9%，年減 55.9%；前 5 個月累計營收 702.27 億元，年減 33.8%。
台塑化 5 月銷售量差增加 20.8 億元，銷售價差增加 14.5 億元。其中，煉油事業因煉製量增加，加上杜拜原油走揚帶動，營收增加 25.2%；烯烴事業因營業天數較 4 月多，且乙烯、丙烯因市場供給吃緊，價格攀揚，5 月整體烯烴產品均價每噸增加 40 美元，帶動烯烴事業營收月增 11.2%。
"
https://news.cnyes.com/news/id/4486542?exp=a,2020/06/05 16:06,餐飲谷底翻揚 王品宣示擴大布局三大版圖,鉅亨網記者王莞甯 台北,"連鎖餐飲集團王品 (2727-TW) 今 (5) 日召開股東常會，董事長陳正輝表示，去年是擔任董事長 6 個年頭以來獲利第二高峰，今年雖面臨新冠肺炎疫情，5 月營收已明顯反彈，在集團充足的供應鏈支持和良好的經營經驗下，未來將在火鍋、燒肉和麵點市場加重布局。
王品甫公布 5 月合併營收為 13.95 億元，月增幅達 61.4%、年減 3.94%，為今年以來次高，逐步走出疫情谷底，穩健向上，陳正輝強調，這是台灣餐飲業奇蹟，在外食市場需求仍熱絡，未來布局三大重點著重在火鍋、燒肉和麵點。
陳正輝進一步指出，去年開始關注台灣火鍋和燒肉市場，火鍋一年市場規模約 190 億元，而燒肉也有 90 億元，兩品類不僅後端供應鏈相同，廚藝也簡單，可快速發展連鎖。
儘管王品旗下已有火鍋品牌聚、石二鍋、12MINI、青花驕和和牛涮，合計旗下有超過 100 家門店是火鍋專賣店，陳正輝強調「這個數字還不夠」，未來會加重布局，樂觀看待將對業績「有很大幫助」。
陳正輝提到，去年 10 月開始籌備的「和牛涮」，2 月試營運、3 月正式開幕，5 月即創下單店破千萬業績，反映高 CP 值的火鍋定位備受消費大眾肯定，因此接下來將加速展店腳步。
另一塊成長動能則是小吃、麵點，甫推出的新品牌「薈麵點」，5 月單店業績開紅盤達 280 萬元。
陳正輝也坦言，去年至今中國市場拖累整體營運，除今年因疫情波及外，主要是因王品首次跨入中餐的品牌「鵝夫人」內控管理出現問題，所幸在團隊努力下，目前已重整得差不多，相信未來將持續好轉。
對於今年王品大手筆祭出 2200 元餐飲禮券作為股東會紀念品，陳正輝強調，希望每一位股東都能去每個品牌走走看看、品嘗體驗，多給王品集團回饋指教。
"
https://news.cnyes.com/news/id/4486545?exp=a,2020/06/05 16:04,【日盛投顧】震盪走高擇強擇優操作,日盛投顧,"◆盤勢分析
1. 週四美股漲跌互見，週五台股以上漲 24.78 點的 11418.01 點開出後，在台積電穩步上漲之下指數震盪盤堅，在解封受惠股輪流表現下，加權指數終場以上漲 86.17 點的 11479.40 點作收，漲幅 0.76%，成交金額 1800.94 億元。三大法人合計買超 88.76 億元，外資買超 70.77 億元、投信買超 8.16 億元、自營商買超 9.83 億元。
2. 由以下三個面向檢驗加權指數方向及強弱：
(1)、量能：雖價漲量縮，但若扣除台積電等一些高價股與權值股減少的成交量，高價位以下的個股量能續增，短期驚驚漲的走勢下週恐會持續，未爆量收中黑 K 棒以前，短線仍有高點可期。
(2)、均線：6/1 短天期均線呈多頭排列後，出現鴨嘴向上的波段上漲訊號，在 5 日線未走平下彎前短多續強。
(3)、技術指標：KD 雖持續上揚進入超買區，在 KD 出現死亡交叉前，指數仍有再創本波新高的機會。
3. 櫃買指數上漲 0.87%，收在 153.39 點，再創本波反彈的收盤新高，未跌破 5 日線前短多續強。支撐約 150.97 點附近，壓力為 154.92 點附近。
4. 觀盤重點：近期加權指數沿 3 日線上漲，且 5 日、10 日、20 日線出現鴨嘴向上的波段上漲訊號，在 KD 未出現死亡交叉，或 5 日未走平下彎前，短多續強。
航運股、成衣製鞋、自行車、汽車零組件、餐飲類股、業績成長股
1. 航運股: 在歐美陸續解封，美國航空旅行回溫，之後各國可望有條件開放航空旅行之下，激勵航運股走揚，包括: 5608 四維航漲停，2618 長榮航、5607 遠雄港、2642 宅配通、2610 華航等都有 4% 以上的漲幅。
2. 成衣製鞋: 隨著歐美疫情放緩，品牌客戶店面重新營業，之前遞延的單子重啟出貨，第二季將是營運谷底，預期第三季營運將較第二季大幅回溫，包括: 4414 如興漲停，1467 南緯、9802 鈺齊 - KY、1451 年興、1476 儒鴻都有 3% 以上的漲幅。
3. 自行車：隨著各國陸續解封，歐洲政府開始大力鼓勵民眾多騎車運動及代步，並擴寬現有的自行車道，為自行車及電動自行車的銷售帶來正面效益，包括: 9921 巨大、9914 美利達、5306 桂盟等再創本波反彈新高。
4. 操作建議：加權指數在 6/3 以帶量中紅突破之前 23 個交易日的上升楔型盤整區，多頭攻勢再啟，配合鴨嘴向上的波段上漲訊號，加上外資回補台股，短多有機會挑戰今年高檔區的頸線 1/8 的 11777.45 點的壓力，不過在波段漲幅已大之下，部分漲多個股開始整理，近期部分資金轉往解封受惠股，操作上宜擇優擇強，來面對未來盤面變化，短線台股可留意: 航運股、成衣製鞋、自行車、汽車零組件、餐飲類股、業績成長股等。
"
https://news.cnyes.com/news/id/4486509?exp=a,2020/06/05 15:47,抗生素需求旺 展旺訂單看至年底 全年獲利可望倍數成長,鉅亨網記者沈筱禎 台北,"原料藥廠展旺 (4167-TW) 董事長李香雲表示，旗下培南抗生素產品主要供貨以美國為主，搭上新冠肺炎需求，美國出現供貨吃緊情形，訂單能見度可看至年底，法人估，全年獲利可望翻倍成長。
展旺今 (5) 日召開股東會，由董事長李香雲、總經理陳勇發主持，會中通過公司名稱改為松瑞製藥，分別取其「松柏長青」和「人中祥瑞」含意，繼續拓展歐美市場。
展旺為培南類抗生素原料藥生產商，產品包括治療腦膜炎、敗血症、肺炎的美洛培南針劑 (Meropenem)；治療肺炎、骨盆感染及尿道感染的厄他培南針劑 (Ertapenem)。
李香雲指出，培南類抗生素對已住院治療的重症新冠肺炎病患而言，是必須施打的藥品之一，避免免疫力較低的病患產生感染，再者，美國疫情仍嚴峻，公司已接獲美國 FDA 通知，美洛培南與厄他培南等兩項培南抗生素供貨吃緊，將積極加速備貨。
法人表示，展旺主要出貨國家為美國，占營收比重 57%，預期在美國政府、客戶拉貨動能強勁下，下半年營收比重將突破 6 成，全年上看 10 億元。
展旺因產線供不應求，已啟動擴產計畫，且產線配置已完成，展旺原預計第 4 季投產，不過美國期盼加快供貨速度，預估產線將有機會提前至第 3 季底啟動。
展旺今日公布 5 月營收 1.56 億元，月增 15.6%、年增 61%，創近兩年來新高；累計前 5 月營收 7.2 億元，年增 44.87%。
"
https://news.cnyes.com/news/id/4486530?exp=a,2020/06/05 15:45,宏達電5月營收回升月增逾3成 仍寫歷史次低,鉅亨網記者沈筱禎 台北,"宏達電 (2498-TW) 今 (5) 日公布 5 月營收，隨著歐美陸續解封、消費增溫，單月營收回升至 3.97 億元，月增 33.59%、年減 47.28%，但仍寫歷史次低；前 5 月營收 20.24 億元，年減 52.82%。
宏達電今年不缺席 5G 手機市場，據了解，宏達電將在暑假前發表一系列新品，不過並未透露新品細節，市場推測，新品可能包括 5G 、4G 手機中階機 HTC Desire 20 Pro 及真無線藍牙耳機 (TWS)HTC U Ear 等，預期可望為下半年營運添新動能。
據 NCC 型式認證資料庫顯示，宏達電有一款手機已通過認證，市場推測，可能為 4G 中階機款 HTC Desire 20 Pro，該機種配置高通 S660 或 S665 處理器、三鏡頭設計。
宏達電將在 6 月 19 日舉行股東會，董事長王雪紅在致股東報告書中提到，將在虛擬實境 (VR) 與擴增實境 (AR) 領域推出更多軟體與硬體產品，尤其今年是 5G 元年，5G 將為 VR 與 AR 產業帶來重大的突破。
此外，受新冠肺炎疫情影響，各國實施封鎖政策，大規模實施前所未見的隔離及保持社交距離措施，原日常活動都只能以遠距的方式進行，但宏達電協助打破空間的限制，藉由 Vive 虛擬實境系統平台及與應用內容的策略夥伴合作，讓會議、團隊工作、學習、訓練、醫療等都能以遠距的方式進行。
"
https://news.cnyes.com/news/id/4486526?exp=a,2020/06/05 15:41,未獲共識 卜蜂宣布即日起暫停花蓮養雞場案,鉅亨網記者張欽發 台北,"卜蜂 (1215-TW) 擬在台灣東部花蓮興建種雞及蛋雞養雞場，引起當地居民反對，原本初審通過的建案也被花蓮縣政府暫緩，卜蜂今 (5) 日正式發表聲明指出，未獲花蓮民眾具體共識前，花蓮建埸相關作業即日起暫停。
卜蜂發言人劉明哲表示，卜蜂從事件開始，便展現最大誠意希望與地方及各級政府進行溝通，但可惜各方多頭勢力運作下，卜蜂從未獲得公平的機會針對此事進行對等合理之討論。在以維繫地方和諧，不希望引起更多因誤解而造成的對立抗爭前提下，所有花蓮建場計畫將暫停。

卜蜂的花蓮投資案遭遇地區民眾的出面反對，今天宣布在未獲共識前暫停。(鉅亨網記者張欽發攝)

卜蜂在花蓮所有牧場的建置申請，都依循中央主管機關單位相關法規申請辦理，日前並針對民眾三大主要問題水源區地帶、土石流地帶及工業化養雞等質疑召開說明會，進行完整說明，同時承諾計畫暫緩期間，將積極與政府及鄉親做更密切溝通。
卜蜂已暫停花蓮投資計畫，原本要該地設置五座種雞場、一個蛋雞場，每一個雞場約 2.5 萬隻養殖量；卜蜂先前指出，台灣人每年平均約食用 315 顆蛋，位居全球第三名，顯示台灣人對蛋的食用有非常高的需求。而花蓮地區長期以來呈現供不應求的狀況，為讓花蓮消費者吃到更新鮮的蛋品，並就近提供當地市場所需，同時減少每年交通運輸 3% 碳排放目標。
卜蜂原規劃於花蓮投入自動化養雞，卜蜂是以水簾式環境控制，非「籠式」的飼養方式，透過電腦監控系統調控雞舍風扇等設備，隨時記錄雞舍內部數據，相較傳統雞舍更易於控管。
卜蜂發言人劉明哲今天仍堅持不透露原規劃在花蓮投資計畫的金額。
"
https://news.cnyes.com/news/id/4486519?exp=a,2020/06/05 15:24,廣達攜工研院推5G多天線通訊系統 估年創造逾千億產值,鉅亨網記者劉韋廷 台北,"廣達 (2382-TW) 今 (5) 日宣布，與工研院、宏葉新技等，集結產學研發能量，開發第一個結合金屬機殼的 5G 多天線通訊系統，可望解決筆電無法同時達到高屏占比、高速 Gbps 傳輸問題，估未來每年可創造逾 1000 億元產值。
廣達表示，此計畫與宏葉新技、連騰、霖昱、盛聚、工研院與中山大學等共同組成 Gbps 高屏占比高速傳輸終端裝置研究聯盟，力拚打造台灣 B4G/5G 高頻通訊產業鏈，也已獲得經濟部技術處計畫支持。
根據研究機構 Yole 報告，在 5G 商機下，全球手機射頻和天線組件市場產值將從 2017 年 150 億美元攀升到 2023 年 350 億美元，因應 5G 時代來臨，將刺激天線和電路板需求成長。
廣達指出，在智慧行動裝置競爭下，全球筆電市場出貨量、產值成長停滯，各品牌為創造產品差異化，持續將重心轉向輕薄筆電、高階電競筆電等發展，但因應 5G 時代來臨，將多天線 (massive MIMO) 技術應用在金屬機殼上，也成發展重點之一。
廣達也將工研院積層式 3D 線路技術應用在筆電中，讓過往只能放 2 隻天線的筆電，擴大容納 12 隻天線，有助滿足筆電多天線、高速率需求。
"
https://news.cnyes.com/news/id/4486457?exp=a,2020/06/05 15:23,上銀5月營收月增6.5% 創近10個月新高,鉅亨網記者林薏茹 台北,"工具機大廠上銀 (2049-TW) 今 (5) 日公告 5 月營收 18.61 億元，受惠半導體、5G、醫療與自動化設備需求回溫，營收月增 6.53%，年減 8.97%，創近 10 個月新高；前 5 個月累計營收 72.22 億元，年減 20.2%。
上銀董事長卓文恒表示，今年 1 月營運應是谷底，2 月起在中國陸續復工後，營收逐月回溫，5、6 月訂單均滿載，營收可望續揚，第 2 季整體營收也將優於第 1 季。
在產能利用率提升、歐美營收比重增加下，上銀第 2 季毛利率也將較首季成長，卓文恒表示，有信心能彌補首季虧損，甚至還有盈餘。
上銀第 1 季受疫情衝擊，單季營運轉虧，稅後虧損 1.31 億元，每股虧損 0.42 元，近 11 年來首度轉虧。
"
https://news.cnyes.com/news/id/4486511?exp=a,2020/06/05 15:11,〈台股盤後〉權值、傳產領軍站穩11400點周線連三紅 續創3個月新高,鉅亨網記者劉韋廷 台北,"台股今 (5) 日在權值股、傳產族群領軍下，終場上漲 86.17 點或 0.76%，收在 11479.4 點，周線連三紅，合計本周大漲 537.24 點，指數創下近三個月新高，不過適逢假日前夕，成交量收斂至 1792.49 億元。
觀察權值股表現，台積電續強市值衝上 8 兆元大關，終場上漲 1.8%，成功收復半年線，創近三個月高點，大立光、鴻海午盤過後也在買盤進駐下，力守盤上，聯發科也漲近 1%。
盤面上強勢族群，觀光族群隨國內疫情趨緩，指揮中心將逐步解封社交距離限制激勵下強勢反彈，劍湖山、六角亮燈漲停，燦星旅、御頂、洛碁、南仁湖、易航、易飛網表現也不俗。
紡織族群同步受惠解封消息激勵，如興強攻漲停，南緯也在防護衣題材加持下，股價續強漲幅超過 8%，力鵬、儒鴻、福懋、聚陽、力麗、南紡也在盤上表現；航空股長榮航也漲逾半根停板，華航、遠雄港也有 4% 漲幅。
另一方面，面板族群連三日展開反攻，群創、友達開高走高，終場皆漲逾半根停板，彩晶也在盤上；生技醫療族群方面，展旺轉型成功股價亮燈漲停，大學光、藥華藥、合一也漲逾 5%。
從類股來看，傳產族群最強勢，航運類股漲幅超過 2%，紡織、汽車也有 1% 漲幅，僅玻璃陶瓷、食品、電機機械、貿易百貨類股相對大盤弱勢。
法人表示，大立光、鴻海兩檔指標權值股今將公布 5 月營收，營收表現與後市展望將影響股價走勢，隨著全球經濟逐步回復，吸引資金預期性進場，但全球主要國家經濟數據不佳、美國暴動事件等，仍是市場不確定性因素，建議投資人留意基本面較佳個股操作。
"
https://news.cnyes.com/news/id/4486517?exp=a,2020/06/05 15:00,台股漲86點站穩11400點 外資連5買 三大法人買超88億元,鉅亨網編輯陳于晴,"亞洲主要股市今 (5) 日全面上揚，台股也由台積電領軍，延續多頭行情，資金轉向紡織及航運類股，帶領指數站穩 11400 點關卡，三大法人同站買方，合計買超 88.76 億元，外資呈現連 5 買。加權指數終場收在 11479.4 點，上漲 86.17 點，漲幅 0.76%，成交值 1792.48 億元。
統計三大法人買賣超情形，外資連 5 買，終場買超 70.76 億元；而投信買超 8.16 億元，為連 9 買；自營商也買超 9.83 億元，三大法人合計買超 88.76 億元。
觀察權值股表現，權王台積電獲外資連 4 日敲進，今日續強上漲 1.8%，終場收在 311.5 元，市值也衝上 8 兆元；鴻海則在營收公布前漲勢遭壓抑，以 78.5 元作收。
有媒體報導指出，蘋果新機 iPhone 12 廣角鏡頭擬採大立光專利，引發市場買盤湧入，儘管大立光未對此做出回應，仍推升股價上漲 0.7%，來到 4270 元，創近 3 個月新高；市場也預期玉晶光將受惠，股價同步上揚，漲 1.4%，達 569 元。
被動元件大廠國巨召開股東會，通過去年度財報及股利，每股配發 15 元現金股利，早盤一度拉升至 405.5 元，但董事長陳泰銘釋出下半年能見度不太明朗的訊號，買盤力道減弱，股價翻黑，終場跌逾 3%，再度失守 400 元關卡。
其他盤面上焦點，由於疫情指揮中心 7 日將大規模解封防疫規範，觀光族群持續受到資金追捧，劍湖山攻上漲停，燦星旅漲逾 8%，日成 - KY 漲逾 6%，洛碁、南仁湖、易飛網表現也不俗。
資金行情轉向紡織族群，三洋紡亮燈漲停；南緯、如興持續獲買盤青睞，股價狂飆近漲停；儒鴻、聚陽、聚隆等也在盤面上表現。
"
https://news.cnyes.com/news/id/4486454?exp=a,2020/06/05 13:38,〈國巨股東會〉非消費性電子營收比重提升 將跳脫傳統景氣循環,鉅亨網記者彭昱文 台北,"被動元件大廠國巨 (2327-TW) 董事長陳泰銘今 (5) 日透露，併購美國基美 (KEMET) 後，非消費性電子營收比重提升，有助國巨跳脫景氣循環產業的營運模式，而行政院昨日拍板「領航企業研發深耕計畫」，陳泰銘也表態不會缺席。
陳泰銘表示，台灣在全球被動元件產業當中，除了高階產品以外，有六成還是在消費性電子應用，而基美多是做高階、非消費性應用的產品，包含車用、工規外，還有國巨過往難跨足的醫療等應用。
陳泰銘表示，國巨也有做國防等應用，但基美併入之後，非消費性的營收可望顯著提升，自然能降低因為景氣循環所導致的營運波動。
國巨另一大發展核心 5G 方面，陳泰銘認為，雖然疫情導致發展速度稍稍放緩，但基本上在後疫情時期，各國政府仍努力讓經濟復甦，加速推動基礎建設，5G 也包含在內。
至於美國擴大封殺華為，陳泰銘表示，不評論單一客戶，這是美中之間的科技戰爭，每個國家都有不同的政策，但 5G 基礎建設的龐大需求，並不會因此改變，最多就各電信設備商市占率的差別。
陳泰銘表示，會持續在台加碼，投資高階的應用，剛完成的 485 億元聯貸，除了充實營運資金，也會用來擴廠擴產，他也表態，行政院經濟部發起的「領航企業研發深耕計畫」，國巨不會缺席。
"
https://news.cnyes.com/news/id/4486453?exp=a,2020/06/05 13:36,大成投資24億元嘉義食品加工廠 今年底試車後營運,鉅亨網記者張欽發 台北,"肉品及飼料業者卜蜂 (1215-TW) 及大成 (1210-TW) 持續擴大在台灣的投資金額，其中對蛋品市場需求最看好，大成食品加工業加碼 24 億元，在嘉義馬稠後產業園區興建全新食品加工廠，董事長韓家宇今 (5) 日指出，食品加工已到裝機階段，隨著疫情漸緩和，希望年底前可完成試車。
大成 2020 年第一季稅後純益 5.6 億元，年增 16.63%，每股純益 0.72 元，獲利成長且維持高檔。韓家宇在今天股東會中強調，大成生產的食品慢慢被認同，無論在台灣或中國大陸，都獲消費者肯定，品牌價值展現是重要目標。
大成集團在嘉義馬稠後產業園區興建全新食品加工廠，投資金額高達 24 億元，目前已完成外觀，但受限疫情造成裝機技術人員無法入境，預期在今年底完成試車後投入營運。
韓家宇強調，台灣對肉品及蛋的需求增加中，價格也漸漸持穩，受到疫情影響，前 5 月台灣進口豬肉量比去年同期約減少一半，對豬價審慎樂觀；而白肉雞進口量和去年差不多，但市場需求微幅增加，價格同樣審慎樂觀；至於土雞肉，價格漸漸上升，卻面臨夏季銷售淡季，將影響價格走勢。
大成與昭和產業雙方將投資 20 億元，針對雞蛋、麵粉加工領域進行重大合資合作，5 月 20 日資金已全數到位，預估 6 月將會開始正式運作，雙方在彰化二林興建雞蛋旗艦廠，預估完工後每日可處理 200 萬顆雞蛋；麵粉部分，大成目前台灣麵粉廠的專用粉最多約 100 多項，和大成昭和合作後，預計可以逐漸增加至逾 200 項精緻調理的專用粉。
"
https://news.cnyes.com/news/id/4486451?exp=a,2020/06/05 13:34,〈同欣電股東會〉合併勝麗後下半年毛利率回升至25-30%,鉅亨網記者魏志豪台北,"CIS 封測廠同欣電 (6271-TW) 預計 6 月 19 日與勝麗 () 進行股份轉換，屆時勝麗將下櫃，同欣電看好，勝麗平均毛利率高於公司，未來合併後將有助整體獲利，符合法說預期，下半年毛利率估回升至 25%-30%。
同欣電指出，CIS 封測共分四階段，包括 CP(晶圓測試)、RW(晶圓重組)、組裝、FT(成品測試)，同欣電主要負責前面兩階段，後段則由勝麗負責，雙方分別專注在消費性、車用，互補性高，看好 CIS 將成最大產品線。
同欣電表示，下半年高畫素 CIS 出貨比重將提升，估達 3 成以上，有助銷售單價走揚，加上勝麗車用 CIS 挹注，毛利率估回升至 25-30%。
同欣電今 (5) 日召開股東會，通過現金股利分配以及減資案，預計每股配發 2.43 元現金股利，並進行減資，減資比率 24.3%，每股退還股東 2.43 元，合計股東每股可拿回 4.86 元。
"
https://news.cnyes.com/news/id/4486446?exp=a,2020/06/05 13:26,〈彩晶股東會〉Q3增車載新模組產線 營收比重提升至35%,鉅亨網記者劉韋廷 台北,"中小尺寸面板廠彩晶 (6116-TW) 今 (5) 日舉辦股東會，副總經理吳許和表示，下半年車市回溫，預期今年車載產品營收比重將從 30% 提升至 35%，配合歐洲客戶需求，今年第 3 季也將在南科新購後段車載模組生產線，第 4 季裝機後、明年首季開始投產。
彩晶今年持續調整產品組合，手機營收比重估將從 40% 降至 30-35%，車載產品則從 30% 目標提升至 35%，IoT、工控方面也提升至 30%。
吳許和表示，上半年全球車市受疫情影響較去年衰退，但彩晶耕耘客戶已久，在基礎需求支撐下，下滑比重有限，去年下半年也將南京廠一條後段模組產線移回南科，第 1 季底已完成裝機投產，貢獻營收，客戶以日本車商為主。
彩晶車載產品以中國市場為主，占比達 6 成以上，剩下則為歐洲、日本市場。
觀察全球車市，吳許和指出，中國車市 4 月僅年減 6%，衰退幅度較前幾個月收斂，歐洲車市 4 月則年減 76%，但預期隨各國解封，6 月可望逐步緩解。
展望今年，吳許和進一步表示，因應歐洲車載客戶，將在台灣新增一條車載模組產線，將月產能從目前 7 萬片提升至 20 萬片，服務日本、歐洲客戶，南京廠則維持月產能 50-60 萬片，就近服務中國客戶。
彩晶去年資本支出落在 23.62 億元，今年雖預計購置新產線，但因後段成本較低，估與去年相當，新增產線也是去年申請台商回留計畫之一。
"
https://news.cnyes.com/news/id/4486444?exp=a,2020/06/05 13:22,〈泰碩股東會〉5G基站AAU產能全滿 中長期不排除迎華為轉單,鉅亨網記者沈筱禎 台北,"中國加快 5G 基礎建設腳步，但華為因美方禁令導致進料受阻，市場認為，中興通訊有機會承接更多訂單，加上泰碩 (3338-TW) 為中興主力供應商，有望同步受惠。
業務副總郭尚仁表示，目前 5G 基地台主動天線 (AAU) 產能全滿，短期難接華為訂單，不過中長期不排除有中興轉單效應。
美中貿易戰緊張氣氛下，中國政府原計畫去年啟動 5G 商轉，不過後續雙方達成初步和解，延後至今年才商轉，供應鏈也從 4 月開始出貨；近期美中再掀戰火，華為也因美方禁令牽制、進料受阻，據悉，華為相關供應鏈已停止出貨。
市場推測，中國積極推動 5G 建設腳步，具官方色彩的中興通訊有機會迎轉單，郭尚仁指出，5G 基地台中的主動天線 (AAU)，與客戶共同開發出 AAU3.0 規格，新規格產品雖然不到供不應求，但是產線已達滿載，短期內難再接新的訂單。
郭尚仁表示，與客戶共同開發的新產品，由於 5 月初時品質、供應等環節出現狀況，不過問題已在 5 月下旬獲得改善，將從 6 月開始放量，並積極回補 5 月份訂單量。
"
https://news.cnyes.com/news/id/4486440?exp=a,2020/06/05 12:57,〈彩晶股東會〉產能利用率逾九成 下半年攻穿戴、車載產品,鉅亨網記者劉韋廷 台北,"中小尺寸面板廠彩晶 (6116-TW) 今 (5) 日舉辦股東會，副總經理吳許和表示，上半年受疫情需求下滑衝擊營運，加上調整產線導致產能下修，但目前產能利用率已恢復到九成以上，今年目標將擴大布局車載、穿戴等工控市場。
吳許和表示，第 2 季產線陸續恢復，加上平板、血氧劑等產品急單湧現，營運估可優於首季，展望第 3 季，仍要觀察整體市場狀況，但隨著中國、東南亞市場逐步解封恢復，加上 5G 手機帶動下可望回溫，穿戴產品也可望持續成長。
吳許和進一步表示，彩晶幾年前開始布局穿戴，去年出貨 1.5 億支，營收占比約 6%，看好未來穿戴裝置應用在運動、健康、醫療上，今年出貨上看 2.5 億支，年增將逾六成，客戶以中國白牌市場為主。
工控產品方面，吳許和表示，近期平板、智能音箱、醫療顯示產品需求在疫情下逆勢成長，車載產品方面，看好中國、日本、歐洲市場回溫，下半年需求可望回溫。
董事長焦佑麒在營業報告書中也強調，今年將持續強化 5.3 代廠在中小尺寸產品的競爭優勢，發展觸控整合技術，調整模組生產線，優化產品組合，透過供應鏈合作，開發自主關鍵零組件，搭載面板銷售，提升產品附加價值。
"
